chr10	21746083	21746089	286	1.24e-96	2.59e-94
chr10	21778768	21778770	316	4.76e-103	1.2e-100
chr10	21794328	21794337	165	5.68e-19	1.01e-17
chr10	21849181	21849195	146	1.81e-20	3.34e-19
chr10	21880591	21880614	332	4.12e-129	2.28e-126
chr10	21888198	21888544	120	6.42e-11	8.91e-10
chr10	21904209	21904209	478	3.93e-236	6.44e-232
chr10	21924046	21924050	277	1.77e-56	1.04e-54
chr10	21940135	21940143	196	7.71e-43	2.87e-41
chr10	21940736	21940737	190	5.99e-28	1.39e-26
chr10	21941761	21941762	145	1.94e-09	2.57e-08
chr10	21945418	21945420	162	2.75e-16	4.49e-15
chr10	21957760	21957784	170	1.8e-30	4.49e-29
chr10	21959129	21959135	212	2.22e-51	1.09e-49
chr10	21975250	21975251	171	6.4e-31	1.62e-29
chr10	22008811	22008818	112	2.88e-09	3.8e-08
chr10	22060209	22060211	190	6.27e-40	2.12e-38
chr10	22077340	22077343	181	9.75e-19	1.71e-17
chr10	22078391	22078392	188	2.41e-20	4.44e-19
chr10	22081454	22081458	199	1.32e-10	1.82e-09
chr10	22086266	22086266	261	5.2e-62	3.57e-60
chr10	22097160	22097163	170	1.8e-30	4.49e-29
chr10	22104682	22104684	200	2.71e-40	9.29e-39
chr10	22115796	22115796	225	1.73e-50	8.31e-49
chr10	22149619	22149621	195	9.62e-28	2.2e-26
chr10	22153987	22153998	159	7.8e-14	1.19e-12
chr10	22216793	22216794	220	6.8e-49	3.08e-47
chr10	22223921	22223922	135	1.97e-16	3.22e-15
chr10	22253327	22253328	216	2.43e-43	9.18e-42
chr10	22257752	22257755	157	6.66e-21	1.25e-19
chr10	22295078	22295079	105	1.83e-07	2.28e-06
chr10	22303997	22303998	192	8.45e-17	1.4e-15
chr10	22305917	22305921	223	6.19e-29	1.47e-27
chr10	22306893	22306894	222	1.44e-29	3.49e-28
chr10	22344476	22344477	126	2.05e-13	3.08e-12
chr10	22359235	22359236	307	3.08e-86	4.55e-84
chr10	22385414	22385421	226	3.47e-59	2.19e-57
chr10	22396409	22396428	167	5.7e-28	1.32e-26
chr10	22404861	22404913	159	1.08e-25	2.32e-24
chr10	22405572	22405586	176	3.31e-33	9.02e-32
chr10	22419942	22419943	181	1.48e-35	4.36e-34
chr10	22432039	22432051	201	1.83e-30	4.56e-29
chr10	22432893	22432894	197	3.29e-27	7.42e-26
chr10	22448523	22448523	185	1.78e-37	5.54e-36
chr10	22449442	22449464	187	1.59e-28	3.73e-27
chr10	22454308	22454309	225	5.45e-51	2.66e-49
chr10	22472569	22472569	242	2.18e-24	4.51e-23
chr10	22479795	22479797	455	1.02e-119	4.31e-117
chr10	22485356	22485358	168	1.17e-09	1.57e-08
chr10	22498828	22498833	286	9.77e-31	2.46e-29
chr10	22501382	22501384	394	1.23e-84	1.72e-82
chr10	22512177	22512179	362	2.22e-79	2.67e-77
chr10	22515448	22515456	194	1.54e-07	1.93e-06
chr10	22523490	22523495	367	7.42e-103	1.86e-100
chr10	22542103	22542104	107	5.84e-08	7.39e-07
chr10	22563344	22563401	252	1.19e-41	4.28e-40
chr10	22566025	22566190	253	2.94e-38	9.4e-37
chr10	22585289	22585330	138	1.7e-17	2.87e-16
chr10	22593426	22593429	115	4.27e-10	5.77e-09
chr10	22604753	22604754	253	1.32e-48	5.87e-47
chr10	22611516	22611518	205	9.48e-29	2.25e-27
chr10	22624044	22624053	231	4.8e-49	2.18e-47
chr10	22630094	22630095	289	1.98e-43	7.49e-42
chr10	22634832	22634832	234	6.53e-08	8.25e-07
chr10	22638111	22638113	299	2.49e-39	8.25e-38
chr10	22646579	22646581	193	1.02e-26	2.26e-25
chr10	22648537	22648538	199	1.5e-28	3.52e-27
chr10	22658631	22658756	255	3.04e-69	2.68e-67
chr10	22670572	22670575	251	3.93e-14	6.04e-13
chr10	22675801	22675802	376	6.73e-61	4.46e-59
chr10	22676741	22676742	335	9.36e-54	5e-52
chr10	22713984	22713986	175	9.59e-33	2.58e-31
chr10	22723337	22723340	116	2.22e-10	3.02e-09
chr10	22723896	22723900	109	1.8e-08	2.32e-07
chr10	22738306	22738307	235	2.1e-64	1.56e-62
chr10	22773325	22773327	210	2.53e-38	8.09e-37
chr10	22775325	22775325	170	6.23e-19	1.1e-17
chr10	22802292	22802293	179	1.31e-34	3.75e-33
chr10	22813756	22813758	150	5.03e-22	9.69e-21
chr10	22821765	22821767	156	9.41e-23	1.85e-21
chr10	22835283	22835287	303	4.83e-46	1.99e-44
chr10	22847400	22847401	157	7.39e-25	1.55e-23
chr10	22848135	22848136	167	3.89e-29	9.3e-28
chr10	22858797	22858841	200	5.27e-45	2.1e-43
chr10	22867685	22867709	104	3.19e-07	3.94e-06
chr10	22903628	22903658	161	2.87e-19	5.1e-18
chr10	22906138	22906143	210	3.9e-40	1.34e-38
chr10	22914697	22914721	209	6.59e-32	1.74e-30
chr10	22916509	22916511	240	9.26e-50	4.32e-48
chr10	22997079	22997081	180	4.43e-35	1.28e-33
chr10	23049126	23049126	243	3.63e-69	3.17e-67
chr10	23072190	23072190	238	3.55e-66	2.8e-64
chr10	23112153	23112153	290	2.55e-37	7.91e-36
chr10	23116146	23116147	337	1.71e-55	9.64e-54
chr10	23127839	23127844	316	3.42e-86	5.05e-84
chr10	23134515	23134516	196	2.28e-17	3.85e-16
chr10	23142252	23142261	150	5.03e-22	9.69e-21
chr10	23186979	23186981	301	3.98e-39	1.31e-37
chr10	23188435	23188443	424	5.93e-101	1.38e-98
chr10	23197709	23197710	405	3.09e-125	1.5e-122
chr10	23213555	23213557	320	3.62e-63	2.58e-61
chr10	23215598	23215615	266	1.71e-34	4.87e-33
chr10	23232024	23232049	210	2.69e-50	1.27e-48
chr10	23263372	23263373	281	2.76e-93	5.15e-91
chr10	23274866	23274869	226	1.85e-35	5.43e-34
chr10	23281472	23281481	273	2.8e-35	8.2e-34
chr10	23287165	23287168	200	1.36e-31	3.54e-30
chr10	23300483	23300518	258	1.56e-67	1.29e-65
chr10	23302654	23302708	173	1.79e-20	3.32e-19
chr10	23303247	23303249	157	4.5e-14	6.91e-13
chr10	23318907	23318916	191	5.54e-36	1.65e-34
chr10	23325685	23325686	252	1.01e-36	3.08e-35
chr10	23334492	23334813	216	1.33e-22	2.62e-21
chr10	23343855	23343912	164	7.97e-28	1.82e-26
chr10	23362112	23362114	428	1.05e-160	1.59e-157
chr10	23368636	23368688	216	9.76e-08	1.23e-06
chr10	23375073	23375079	572	4.02e-218	4.53e-214
chr10	23381163	23381164	319	2.19e-48	9.75e-47
chr10	23388462	23388465	247	8.93e-58	5.41e-56
chr10	23408616	23408622	228	3.73e-13	5.58e-12
chr10	23411949	23411952	201	7.17e-10	9.67e-09
chr10	23423328	23423354	126	2.05e-13	3.08e-12
chr10	23429699	23429702	209	9.31e-50	4.32e-48
chr10	23443108	23443118	241	1.77e-30	4.44e-29
chr10	23444651	23444656	363	4.18e-104	1.08e-101
chr10	23467225	23467229	327	5.57e-85	7.93e-83
chr10	23473117	23473117	248	1.19e-35	3.53e-34
chr10	23477542	23477544	201	9.68e-24	1.97e-22
chr10	23495959	23495988	130	2.22e-07	2.76e-06
chr10	23498273	23498276	231	1.3e-34	3.74e-33
chr10	23501845	23501846	281	1.81e-21	3.44e-20
chr10	23506169	23506173	382	1.08e-96	2.26e-94
chr10	23520202	23520203	227	9.3e-60	5.98e-58
chr10	23527489	23527499	133	9.71e-16	1.56e-14
chr10	23528168	23528187	153	3.19e-23	6.37e-22
chr10	23540277	23540297	130	1.01e-14	1.57e-13
chr11	18479	18597	252	3e-60	1.96e-58
chr11	29578	29578	304	5.5e-109	1.66e-106
chr11	49972	49972	371	7.85e-159	1.11e-155
chr11	108845	108865	234	8.14e-64	5.92e-62
chr11	149525	149548	121	7.47e-12	1.07e-10
chr11	162804	162805	177	1.13e-26	2.51e-25
chr11	166551	166562	251	1.62e-57	9.78e-56
chr11	177028	177029	219	3.11e-55	1.73e-53
chr11	182900	182904	229	6.58e-61	4.36e-59
chr11	248307	248308	114	8.14e-10	1.09e-08
chr11	248839	248842	107	5.84e-08	7.39e-07
chr11	278289	278299	163	2.15e-27	4.87e-26
chr11	286630	286634	206	3.73e-48	1.64e-46
chr11	307139	307141	268	9.09e-85	1.28e-82
chr11	321203	321208	206	3.73e-48	1.64e-46
chr11	356238	356239	115	4.27e-10	5.77e-09
chr11	362377	362549	199	2.52e-29	6.06e-28
chr11	366957	366958	190	6.37e-25	1.34e-23
chr11	425195	425202	136	8.76e-17	1.45e-15
chr11	431575	431580	112	2.88e-09	3.8e-08
chr11	494437	494487	106	1.04e-07	1.3e-06
chr11	498259	498264	109	1.8e-08	2.32e-07
chr11	545407	545408	227	9.3e-60	5.98e-58
chr11	547587	547598	137	1.2e-11	1.71e-10
chr11	559237	559340	182	4.95e-36	1.47e-34
chr11	577325	577350	119	2.97e-11	4.17e-10
chr11	588671	588672	183	1.64e-36	4.96e-35
chr11	606766	606770	123	1.82e-12	2.65e-11
chr11	609709	609726	122	3.7e-12	5.33e-11
chr11	632474	632474	280	1.27e-92	2.33e-90
chr11	647233	647238	122	3.7e-12	5.33e-11
chr11	685541	685549	114	8.14e-10	1.09e-08
chr11	720523	720537	199	1.73e-44	6.81e-43
chr11	741221	741221	112	2.88e-09	3.8e-08
chr11	793462	793475	142	5.87e-19	1.03e-17
chr11	803300	803309	168	2.94e-24	6.07e-23
chr11	820336	820345	475	8.26e-200	4.66e-196
chr11	833477	833477	333	1.09e-33	3.05e-32
chr11	835619	835629	390	5.75e-58	3.5e-56
chr11	860601	860601	134	4.39e-16	7.1e-15
chr11	861737	861744	188	9.44e-31	2.38e-29
chr11	866614	866616	163	2.15e-27	4.87e-26
chr11	915832	915854	127	9.78e-14	1.48e-12
chr11	961439	961445	133	9.71e-16	1.56e-14
chr11	962163	962277	151	2.02e-22	3.94e-21
chr11	1077192	1077196	121	7.47e-12	1.07e-10
chr11	1170814	1170815	113	1.54e-09	2.04e-08
chr11	1271522	1271547	175	9.59e-33	2.58e-31
chr11	1278248	1278251	119	2.97e-11	4.17e-10
chr11	1278829	1278853	116	2.22e-10	3.02e-09
chr11	1323245	1323270	114	8.14e-10	1.09e-08
chr11	1335404	1335406	141	1.37e-18	2.39e-17
chr11	1366988	1366990	120	1.5e-11	2.12e-10
chr11	1368036	1368037	161	1.55e-26	3.4e-25
chr11	1382606	1382608	192	6.31e-41	2.21e-39
chr11	1396887	1396895	114	8.14e-10	1.09e-08
chr11	1402997	1402999	104	3.19e-07	3.94e-06
chr11	1417006	1417006	168	1.41e-29	3.4e-28
chr11	1418878	1418879	138	1.7e-17	2.87e-16
chr11	1437247	1437259	152	8.06e-23	1.59e-21
chr11	1437922	1437925	133	9.71e-16	1.56e-14
chr11	1455834	1455835	165	1.5e-24	3.13e-23
chr11	1456850	1456852	285	5.85e-96	1.19e-93
chr11	1465511	1465888	201	1.19e-32	3.2e-31
chr11	1474228	1474228	212	2.22e-51	1.09e-49
chr11	1504940	1504977	120	1.5e-11	2.12e-10
chr11	1583283	1583297	113	1.54e-09	2.04e-08
chr11	1596802	1596804	149	1.25e-21	2.37e-20
chr11	1720001	1720005	243	3.63e-69	3.17e-67
chr11	1829276	1829278	151	2.02e-22	3.94e-21
chr11	1844134	1844135	402	1.37e-91	2.44e-89
chr11	1854555	1854556	241	9.32e-59	5.83e-57
chr11	1860634	1860639	115	3.07e-09	4.05e-08
chr11	1866420	1866800	169	5.05e-30	1.24e-28
chr11	1900970	1900971	103	5.52e-07	6.78e-06
chr11	2069666	2069678	162	5.79e-27	1.29e-25
chr11	2086707	2086901	184	5.43e-37	1.66e-35
chr11	2099767	2099774	223	1.76e-57	1.05e-55
chr11	2109857	2109862	276	1.96e-76	2.15e-74
chr11	2114313	2114314	174	5.73e-24	1.17e-22
chr11	2173408	2173413	306	5.79e-78	6.71e-76
chr11	2186329	2186330	153	3.19e-23	6.37e-22
chr11	2191128	2191129	171	9.76e-24	1.98e-22
chr11	2196663	2196692	284	4.7e-64	3.46e-62
chr11	2201744	2201745	213	2.78e-24	5.73e-23
chr11	2209883	2209884	292	3.28e-56	1.9e-54
chr11	2213939	2213961	238	1.19e-31	3.09e-30
chr11	2222617	2222640	106	1.04e-07	1.3e-06
chr11	2227651	2227654	139	7.4e-18	1.26e-16
chr11	2288750	2288764	138	1.7e-17	2.87e-16
chr11	2297890	2297895	124	1.59e-12	2.34e-11
chr11	2298788	2298806	123	1.82e-12	2.65e-11
chr11	2306444	2306447	134	4.39e-16	7.1e-15
chr11	2322163	2322196	123	1.82e-12	2.65e-11
chr11	2337768	2337770	196	6e-43	2.24e-41
chr11	2381267	2381303	232	2.54e-36	7.65e-35
chr11	2384258	2384260	171	2.9e-13	4.33e-12
chr11	2384848	2384849	165	4.44e-12	6.4e-11
chr11	2456918	2456921	195	1.94e-42	7.1e-41
chr11	2465805	2465808	217	1.84e-52	9.38e-51
chr11	2476700	2476703	215	1.18e-44	4.67e-43
chr11	2486396	2486402	210	5.61e-30	1.38e-28
chr11	2491588	2491592	221	2.43e-31	6.25e-30
chr11	2496305	2496310	222	1.82e-46	7.62e-45
chr11	2503749	2503751	140	3.2e-18	5.51e-17
chr11	2514419	2514422	143	2.48e-19	4.42e-18
chr11	2543109	2543112	189	1.96e-39	6.5e-38
chr11	2546663	2546671	127	3.4e-10	4.63e-09
chr11	2547719	2547733	125	1.05e-10	1.45e-09
chr11	2589522	2589529	139	7.4e-18	1.26e-16
chr11	2666565	2666567	235	2.1e-64	1.56e-62
chr11	2717383	2717384	191	5.59e-29	1.33e-27
chr11	2725615	2725615	405	7.37e-129	4.02e-126
chr11	2726314	2726315	346	1.18e-84	1.65e-82
chr11	2735804	2735808	194	1.07e-39	3.59e-38
chr11	2748623	2748624	141	1.37e-18	2.39e-17
chr11	2792674	2792675	301	6.8e-107	1.9e-104
chr11	2826284	2826285	191	1.99e-40	6.87e-39
chr11	2840201	2840203	180	5.71e-23	1.13e-21
chr11	2850526	2850528	580	1.43e-89	2.38e-87
chr11	2852165	2852165	629	7.07e-116	2.62e-113
chr11	2876879	2876883	284	2.74e-95	5.43e-93
chr11	2924957	2924963	199	1.73e-44	6.81e-43
chr11	2945447	2945450	292	1.39e-85	2.02e-83
chr11	2952726	2952730	122	3.7e-12	5.33e-11
chr11	2964391	2964409	164	7.97e-28	1.82e-26
chr11	2967315	2967318	109	1.8e-08	2.32e-07
chr11	2978735	2978737	178	3.87e-34	1.09e-32
chr11	2988354	2988356	147	7.48e-21	1.39e-19
chr11	2989233	2989302	176	3.31e-33	9.02e-32
chr11	3017023	3017025	124	1.43e-11	2.04e-10
chr11	3023318	3023327	209	9.31e-50	4.32e-48
chr11	3060898	3060901	269	2.05e-85	2.95e-83
chr11	3073880	3073889	179	1.31e-34	3.75e-33
chr11	3080506	3080515	272	2.32e-87	3.54e-85
chr11	3092436	3092459	273	5.18e-88	8.07e-86
chr11	3093910	3093910	198	4.91e-40	1.68e-38
chr11	3249565	3249566	114	8.14e-10	1.09e-08
chr11	3260256	3260259	165	2.93e-28	6.81e-27
chr11	3292566	3292608	374	3.41e-161	5.35e-158
chr11	3309482	3309483	287	1.01e-51	5.05e-50
chr11	3313482	3313483	215	1.42e-29	3.44e-28
chr11	3329767	3329769	125	4.28e-13	6.36e-12
chr11	3330308	3330309	121	7.47e-12	1.07e-10
chr11	3348119	3348121	235	2.1e-64	1.56e-62
chr11	3383547	3383547	188	6.1e-39	1.99e-37
chr11	3394318	3394349	212	2.22e-51	1.09e-49
chr11	3409940	3409973	197	1.85e-43	7.02e-42
chr11	3423205	3423246	137	3.87e-17	6.46e-16
chr11	3441215	3441217	353	2.12e-61	1.42e-59
chr11	3448830	3448831	306	7.71e-45	3.07e-43
chr11	3508925	3508927	123	1.82e-12	2.65e-11
chr11	3644917	3644920	141	1.37e-18	2.39e-17
chr11	3717437	3717438	185	1.78e-37	5.54e-36
chr11	3723657	3723658	161	1.55e-26	3.4e-25
chr11	3769355	3769356	146	1.81e-20	3.34e-19
chr11	3776673	3776678	211	7.76e-51	3.74e-49
chr11	3788493	3788499	163	2.15e-27	4.87e-26
chr11	3789800	3789803	124	8.86e-13	1.3e-11
chr11	3805043	3805044	403	2.71e-152	3.26e-149
chr11	3946125	3946126	131	4.66e-15	7.34e-14
chr11	4061876	4061876	169	5.05e-30	1.24e-28
chr11	4100155	4100156	158	2.84e-25	6.01e-24
chr11	4100770	4100771	124	8.86e-13	1.3e-11
chr11	4118256	4118288	148	3.06e-21	5.75e-20
chr11	4132598	4132598	362	4.54e-121	1.99e-118
chr11	4135779	4135781	203	1.66e-21	3.15e-20
chr11	4147884	4147889	160	4.1e-26	8.91e-25
chr11	4188256	4188256	257	8.98e-78	1.03e-75
chr11	4233541	4233544	221	2.36e-56	1.37e-54
chr11	4252568	4252575	183	1.64e-36	4.96e-35
chr11	4319905	4319912	130	1.01e-14	1.57e-13
chr11	4335329	4335349	137	3.87e-17	6.46e-16
chr11	4350145	4350146	163	2.15e-27	4.87e-26
chr11	4383698	4383700	190	6.27e-40	2.12e-38
chr11	4482775	4482777	418	2.13e-119	8.84e-117
chr11	4504033	4504039	117	1.15e-10	1.57e-09
chr11	4522475	4522476	187	1.89e-38	6.06e-37
chr11	4735457	4735478	105	1.83e-07	2.28e-06
chr11	4746804	4746807	155	4.92e-24	1e-22
chr11	4899360	4899361	125	4.28e-13	6.36e-12
chr11	4909879	4909880	277	9.83e-66	7.7e-64
chr11	4929140	4929150	148	3.06e-21	5.75e-20
chr11	4935717	4935726	169	5.05e-30	1.24e-28
chr11	4960058	4960060	169	5.05e-30	1.24e-28
chr11	4966096	4966097	108	3.26e-08	4.16e-07
chr11	5018190	5018193	246	5.55e-71	5.16e-69
chr11	5036277	5036281	290	9.69e-97	2.03e-94
chr11	5043098	5043099	370	1.04e-128	5.63e-126
chr11	5050766	5050771	106	3.3e-07	4.08e-06
chr11	5071257	5071266	112	2.88e-09	3.8e-08
chr11	5092390	5092391	176	3.31e-33	9.02e-32
chr11	5171618	5171649	146	1.81e-20	3.34e-19
chr11	5181778	5181780	114	8.14e-10	1.09e-08
chr11	5233061	5233062	262	6.29e-81	7.93e-79
chr11	5246555	5246708	175	9.59e-33	2.58e-31
chr11	5265049	5265051	107	5.84e-08	7.39e-07
chr11	5271862	5271895	106	1.04e-07	1.3e-06
chr11	5272444	5272445	105	1.83e-07	2.28e-06
chr11	5296734	5296736	186	5.81e-38	1.83e-36
chr11	5313075	5313098	157	7.39e-25	1.55e-23
chr11	5333633	5333644	199	1.73e-44	6.81e-43
chr11	5377143	5377144	541	1.74e-103	4.45e-101
chr11	5417729	5417730	122	3.7e-12	5.33e-11
chr11	5425965	5425967	175	9.59e-33	2.58e-31
chr11	5432545	5432550	152	8.06e-23	1.59e-21
chr11	5481710	5481718	137	3.87e-17	6.46e-16
chr11	5516971	5516984	104	3.19e-07	3.94e-06
chr11	5558742	5558743	113	1.54e-09	2.04e-08
chr11	5624347	5624348	214	1.8e-52	9.21e-51
chr11	5628979	5628981	183	3.97e-35	1.16e-33
chr11	5675113	5675114	164	7.97e-28	1.82e-26
chr11	5702796	5702797	133	9.71e-16	1.56e-14
chr11	5723724	5723726	165	2.93e-28	6.81e-27
chr11	5913853	5913858	162	5.79e-27	1.29e-25
chr11	5929488	5929490	278	2.44e-61	1.64e-59
chr11	5936916	5936917	253	2.75e-39	9.1e-38
chr11	5938711	5938715	276	4.6e-52	2.33e-50
chr11	5997849	5997890	262	6.29e-81	7.93e-79
chr11	6088621	6088635	123	1.82e-12	2.65e-11
chr11	6095293	6095306	161	1.55e-26	3.4e-25
chr11	6126840	6126841	201	1.59e-45	6.45e-44
chr11	6146354	6146356	132	2.14e-15	3.39e-14
chr11	6158222	6158224	187	1.89e-38	6.06e-37
chr11	6164541	6164542	339	2.63e-134	1.73e-131
chr11	6182064	6182064	132	2.14e-15	3.39e-14
chr11	6198217	6198261	222	1.11e-43	4.25e-42
chr11	6199087	6199100	172	9.92e-17	1.64e-15
chr11	6202804	6202804	175	1.04e-18	1.82e-17
chr11	6237396	6237399	180	4.43e-35	1.28e-33
chr11	6261996	6261999	121	7.47e-12	1.07e-10
chr11	6319653	6319677	120	1.5e-11	2.12e-10
chr11	6321209	6321219	135	1.97e-16	3.22e-15
chr11	6357027	6357031	289	1.17e-98	2.57e-96
chr11	6431493	6431594	167	1.68e-19	3.01e-18
chr11	6433325	6433332	208	6.08e-37	1.86e-35
chr11	6441085	6441117	130	1.01e-14	1.57e-13
chr11	6542173	6542180	179	1.31e-34	3.75e-33
chr11	6552328	6552329	225	3.79e-18	6.52e-17
chr11	6556456	6556457	333	1.21e-63	8.77e-62
chr11	6579249	6579249	175	9.59e-33	2.58e-31
chr11	6588797	6588818	116	2.22e-10	3.02e-09
chr11	6594604	6594605	123	1.82e-12	2.65e-11
chr11	6648756	6648756	203	1.43e-46	6e-45
chr11	6669798	6669799	207	1.1e-48	4.9e-47
chr11	6684961	6684967	234	8.14e-64	5.92e-62
chr11	6699080	6699096	177	1.13e-33	3.14e-32
chr11	6700556	6700562	150	5.03e-22	9.69e-21
chr11	6876242	6876274	138	1.7e-17	2.87e-16
chr11	6948309	6948313	244	9.05e-70	8.08e-68
chr11	7125631	7125633	161	1.55e-26	3.4e-25
chr11	7134068	7134069	209	9.31e-50	4.32e-48
chr11	7160450	7160459	204	4.27e-47	1.81e-45
chr11	7194046	7194087	192	6.31e-41	2.21e-39
chr11	7222532	7222534	140	3.2e-18	5.51e-17
chr11	7228578	7228579	165	2.93e-28	6.81e-27
chr11	7290950	7290951	214	1.8e-52	9.21e-51
chr11	7386022	7386023	126	2.05e-13	3.08e-12
chr11	7387074	7387093	126	2.05e-13	3.08e-12
chr11	7395945	7395946	175	9.59e-33	2.58e-31
chr11	7405133	7405136	114	8.14e-10	1.09e-08
chr11	7461922	7461923	157	7.39e-25	1.55e-23
chr11	7469296	7469297	332	4.12e-129	2.28e-126
chr11	7487998	7487999	143	2.48e-19	4.42e-18
chr11	7516884	7516888	132	2.14e-15	3.39e-14
chr11	7529999	7530334	163	8.96e-14	1.36e-12
chr11	7534116	7534117	180	1.55e-15	2.48e-14
chr11	7535730	7535731	168	1.71e-21	3.25e-20
chr11	7589000	7589002	119	2.97e-11	4.17e-10
chr11	7634165	7634173	126	2.05e-13	3.08e-12
chr11	7655843	7655858	356	4.01e-74	4.14e-72
chr11	7661273	7661276	163	2.65e-12	3.85e-11
chr11	7674970	7674985	152	8.06e-23	1.59e-21
chr11	7680702	7680980	122	3.7e-12	5.33e-11
chr11	7717104	7717123	135	1.97e-16	3.22e-15
chr11	7731439	7731441	158	6.22e-14	9.49e-13
chr11	7739290	7739299	409	1.92e-118	7.76e-116
chr11	7770862	7770873	115	4.27e-10	5.77e-09
chr11	7792093	7792094	224	8.51e-49	3.85e-47
chr11	7792810	7792811	211	1.09e-40	3.79e-39
chr11	7809674	7809675	175	9.59e-33	2.58e-31
chr11	7901159	7901160	125	4.28e-13	6.36e-12
chr11	7933681	7933711	146	1.81e-20	3.34e-19
chr11	7943057	7943066	142	5.87e-19	1.03e-17
chr11	7944240	7944244	114	8.14e-10	1.09e-08
chr11	8019084	8019090	117	1.15e-10	1.57e-09
chr11	8240706	8240725	130	1.01e-14	1.57e-13
chr11	8459009	8459058	128	4.62e-14	7.06e-13
chr11	8827092	8827093	153	3.19e-23	6.37e-22
chr11	8838836	8838837	173	7.92e-32	2.07e-30
chr11	9004421	9004428	135	1.97e-16	3.22e-15
chr11	9005079	9005084	139	7.4e-18	1.26e-16
chr11	9014840	9014843	162	5.79e-27	1.29e-25
chr11	9024587	9024589	212	2.22e-51	1.09e-49
chr11	9051326	9051327	169	5.05e-30	1.24e-28
chr11	9080451	9080458	259	4.97e-79	5.89e-77
chr11	9092582	9092598	193	1.98e-41	7.07e-40
chr11	9103548	9103552	144	1.05e-19	1.88e-18
chr11	9107757	9107956	157	7.39e-25	1.55e-23
chr11	9139410	9139412	154	1.26e-23	2.54e-22
chr11	9164154	9164155	136	8.76e-17	1.45e-15
chr11	9192741	9192742	191	1.99e-40	6.87e-39
chr11	9197578	9197620	156	1.91e-24	3.96e-23
chr11	9203824	9203828	104	3.19e-07	3.94e-06
chr11	9207735	9207739	142	5.87e-19	1.03e-17
chr11	9946205	9946210	201	1.59e-45	6.45e-44
chr11	9994906	9994908	142	5.87e-19	1.03e-17
chr11	10115602	10115603	232	1.2e-62	8.39e-61
chr11	10152222	10152226	285	5.85e-96	1.19e-93
chr11	10197196	10197197	274	1.15e-88	1.84e-86
chr11	10266369	10266371	106	1.04e-07	1.3e-06
chr11	10746970	10746972	110	9.86e-09	1.28e-07
chr11	10764912	10764914	170	1.8e-30	4.49e-29
chr11	10838802	10838805	123	1.82e-12	2.65e-11
chr11	10892868	10892918	169	5.05e-30	1.24e-28
chr11	10956099	10956100	282	5.95e-94	1.13e-91
chr11	10979252	10979270	114	8.14e-10	1.09e-08
chr11	11055015	11055017	280	1.27e-92	2.33e-90
chr11	11112039	11112040	210	2.69e-50	1.27e-48
chr11	11194654	11194656	132	2.14e-15	3.39e-14
chr11	11227477	11227483	175	9.59e-33	2.58e-31
chr11	11396720	11396795	107	5.84e-08	7.39e-07
chr11	11421631	11421638	274	1.15e-88	1.84e-86
chr11	11485282	11485292	274	1.15e-88	1.84e-86
chr11	11504145	11504147	141	1.37e-18	2.39e-17
chr11	11510527	11510529	242	1.45e-68	1.24e-66
chr11	11743423	11743431	122	3.7e-12	5.33e-11
chr11	11879223	11879238	133	9.71e-16	1.56e-14
chr11	11935292	11935293	110	9.86e-09	1.28e-07
chr11	11971242	11971255	171	6.4e-31	1.62e-29
chr11	11989211	11989215	351	2.35e-143	2.06e-140
chr11	12035000	12035007	128	4.62e-14	7.06e-13
chr11	12087863	12087867	116	2.22e-10	3.02e-09
chr11	12118291	12118323	103	5.52e-07	6.78e-06
chr11	12236526	12236526	200	5.27e-45	2.1e-43
chr11	12249581	12249582	170	1.8e-30	4.49e-29
chr11	12363013	12363013	301	6.8e-107	1.9e-104
chr11	12689633	12689948	103	5.52e-07	6.78e-06
chr11	12715399	12715399	187	1.89e-38	6.06e-37
chr11	13200930	13200937	135	1.97e-16	3.22e-15
chr11	13403672	13403677	103	5.52e-07	6.78e-06
chr11	13426146	13426146	119	2.97e-11	4.17e-10
chr11	13469817	13470146	223	1.76e-57	1.05e-55
chr11	13493987	13493993	248	3.35e-72	3.25e-70
chr11	13618135	13618153	174	2.76e-32	7.32e-31
chr11	13692434	13692493	204	4.27e-47	1.81e-45
chr11	13763930	13763940	150	5.03e-22	9.69e-21
chr11	13779047	13779077	131	4.66e-15	7.34e-14
chr11	13937208	13937215	149	1.25e-21	2.37e-20
chr11	13966403	13966418	103	5.52e-07	6.78e-06
chr11	13974794	13974802	128	4.62e-14	7.06e-13
chr11	13992478	13992479	230	1.74e-61	1.17e-59
chr11	14010584	14010587	149	1.25e-21	2.37e-20
chr11	14011197	14011199	150	5.03e-22	9.69e-21
chr11	14031984	14031988	120	1.5e-11	2.12e-10
chr11	14037668	14037670	196	6e-43	2.24e-41
chr11	14300942	14300944	315	9.16e-117	3.47e-114
chr11	14381162	14381163	180	4.43e-35	1.28e-33
chr11	14616639	14616643	177	1.13e-33	3.14e-32
chr11	14729275	14729276	166	1.07e-28	2.52e-27
chr11	14729914	14729931	201	1.59e-45	6.45e-44
chr11	14737785	14737786	178	3.87e-34	1.09e-32
chr11	14762134	14762134	117	1.15e-10	1.57e-09
chr11	14763097	14763101	117	1.15e-10	1.57e-09
chr11	14895217	14895300	128	4.62e-14	7.06e-13
chr11	15019222	15019245	126	8.62e-09	1.12e-07
chr11	15021129	15021130	204	3.27e-44	1.28e-42
